"product_code","barcode","product_name","original_hsn_code","suggested_or_applied_hsn_code","gst_percent","verification_status","verification_reason","exact_name_evidence_count","exact_name_valid_rows","official_verification_url"
"040113","040113","FLOWER CUP 1","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"147058","147058","FLOWER DOOR MAT","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"246010","246010","FLOWER HAND BAG 325RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"301021","301021","FLOWER KUNDAN","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"152602","152602","FLOWER KUNDI","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"051515","051515","FLOWER PEN","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"321020","321020","FLOWER STONE PLATE","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"152606","152606","FLOWER VASE","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"152609","152609","FLOWER VASE","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"329329","329329","FLOWER VASE","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"346670","346670","FLOWER WISEL","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"127016","127016","FLOWERS","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"661250","661250","FLOWERS","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"231514","231514","FLOWERS 54RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"302010","302010","FLOWERS BOMB","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"343754","343754","FLOWERS JUT BAG","00001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"89300535","89300535","FLOWERS VADIYALU","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"313322","313322","FLUANT IT FANCY PURSE","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317951","317951","FLUANT IT FANCY PURSE","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"340898","340898","FLUTE MED","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"060522","060522","FLY 555 WALLET 280","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"060523","060523","FLY 555 WALLET 580RS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"060524","060524","FLY 555 WALLET 825RS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"010607","010607","FOCUS BAG","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"010608","010608","FOCUS BAG 2","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"010921","010921","FOCUS BAGS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"312712","312712","FOLAREX FOOT SCRAPPER","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"800510","800510","FOLDED BASKET","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317319","317319","FOLDER FILE","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317320","317320","FOLDER FILE","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317321","317321","FOLDER FILE","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317322","317322","FOLDER FILE 999","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"6942223385028","6942223385028","FOLDING CAR TOOTH BRUSH","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"281414","281414","FOLDING KNIFE 60RS","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"914503","914503","FOLDING LAUNDRY BASKET","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"914504","914504","FOLDING LAUNDRY BASKET 20*20","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"281444","281444","FOLDING SCISSOR 14RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"344089","344089","FOOD COVER NO-3","39249090","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"346177","346177","FOOD COVER NO-3","3924","","18.00","MANUAL_REVIEW_NAME_HSN_CONFLICT","The same normalized product name is assigned more than one format-valid HSN in the source data.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320548","320548","FOOD PROTECTING NET","00001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"321438","321438","FOOD PROTECTING NET","00001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320737","320737","FOOD PROTECTING NET 1","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320736","320736","FOOD PROTECTING NET 2","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320735","320735","FOOD PROTECTING NET 3","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320554","320554","FOOD PROTECTING S NET","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"310972","310972","FOOD SAVER -01 BOX","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"241471","241471","FOOD SAVER -02 100ML","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"310973","310973","FOOD SAVER -03 BOX","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"241472","241472","FOOD SAVER-1 500ML","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8901571003976","8901571003976","FOODELES HORLICKS","0001","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8901571003914","8901571003914","FOODELES HORLICKS 4-GRAIN","0001","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"280632","280632","FOOTCARPET 1000R","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"280633","280633","FOOTMAT 210R","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"280643","280643","FOOTMAT 230R","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"4897033220744","4897033220744","FOR YOU WAFER BALL","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"060009","060009","FORAM COMBOX","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"341035","341035","FORAM QUARTZ CLOCK","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"341036","341036","FORAM QUARTZ HOME","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"170833","170833","FORDZ CRICKET BAT","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"050707","050707","FOREVER HAND BAG","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"271806","271806","FORK /STEEL/MINI 48PCS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"181523","181523","FORKE 6PCS SET","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317719","317719","FORKS 12 PCS SET","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"111160","111160","FORKS 3PCS SEI","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"140656","140656","FORKS 3PCS SEI","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"314496","314496","FORKS 6 SET","2106010","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"314498","314498","FORKS 6 SET","2106010","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"317718","317718","FORKS 6 SET","2106010","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"324498","324498","FORKS 6 SET","2106010","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"728","728","FORTUNE BASMATI RICE KG","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"728728","728728","FORTUNE BASMATI RICE KG","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8906007287890","8906007287890","FORTUNE ROZANA BASMATI RICE 5 KG","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8906007280280","8906007280280","FORTUNE SUN LITE 5LIT","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"012033","012033","FOSSIL PURSE","4202202","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"170947","170947","FOUNTAIN MULTIPOSE STAND 45","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"030724","030724","FOUNTAIN MULTIPURPOSE STAND","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"220101","220101","FOUNTAIN WATER BUCKET 320RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"319596","319596","FOUR SQUARE BOX","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"218607","218607","FOUR TRAYS STAND","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696419308","8992696419308","FOXS CRYSTAL C F","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696422513","8992696422513","FOXS CRYSTAL C ST","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696428379","8992696428379","FOXS CRYSTAL CLEAR FRUITS CHOCOLATES","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696428393","8992696428393","FOXS CRYSTAL CLEAR FRUITS CHOCOLATES","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696416611","8992696416611","FOXS CRYSTAL CLEAR MINTS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696422490","8992696422490","FOXS CRYSTAL CLEARSPRING TEA180GM","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696415409","8992696415409","FOXS CRYSTAL FRUITS 180GM","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696418936","8992696418936","FOXS CRYSTAL FRUITS 90 G","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8992696418509","8992696418509","FOXS CRYSTL CLEAR","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"3141542","3141542","FRAME M","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"400489","400489","FRAME MIRRORE SMALL","9615110","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"131304","131304","FREDGE COVER 210RS","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"131309","131309","FREDGE COVER 65RS","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"893130","893130","FREDGE MAT25RS","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"030901","030901","FREEDOM OIL 2LT","31010","","5.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"320221","320221","FREEDOM PHOTO FRAME","0001","","18.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"F100","F100","FRENCH FRIES 500G","12350","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"060513","060513","FRERRARI CAP 60RS","0001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8901435009656","8901435009656","FRESH ONES","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
"8901435010584","8901435010584","FRESH ONES","00001","","0.00","MANUAL_REVIEW_INVALID_OR_PLACEHOLDER","HSN is blank, starts with 00, or is not 4/6/8 numeric digits; no strong exact-name consensus exists.","0","0","https://www.icegate.gov.in/Webappl/Trade-Guide-on-Imports"
